ID,Prediction,Probability
2176,AGONIST,0.6
2177,ANTAGONIST,0.3125
2178,AGONIST,1.0
2179,AGONIST,0.8571428571428571
2180,AGONIST,0.9285714285714286
2181,AGONIST,0.5714285714285714
2182,AGONIST,1.0
2183,AGONIST,0.7142857142857143
2184,AGONIST,0.7142857142857143
2185,AGONIST,0.7142857142857143
2186,AGONIST,0.7272727272727273
2187,AGONIST,0.8333333333333334
2188,AGONIST,0.5555555555555556
2189,AGONIST,0.75
2190,AGONIST,0.875
2191,AGONIST,0.6666666666666666
2192,AGONIST,0.6153846153846154
2193,AGONIST,0.6666666666666666
2194,AGONIST,0.9166666666666666
2195,AGONIST,0.75
2196,AGONIST,0.9333333333333333
2197,AGONIST,1.0
2198,AGONIST,0.9333333333333333
2199,AGONIST,0.6666666666666666
2200,AGONIST,1.0
2201,AGONIST,1.0
2202,AGONIST,1.0
2203,ANTAGONIST,0.5
2204,AGONIST,0.6363636363636364
2205,AGONIST,0.5833333333333334
2206,AGONIST,0.64
2207,ANTAGONIST,0.4782608695652174
2208,AGONIST,0.7272727272727273
2209,AGONIST,0.6956521739130435
2210,AGONIST,0.7368421052631579
2211,AGONIST,0.625
2212,AGONIST,0.6875
2213,AGONIST,0.75
2214,AGONIST,0.7058823529411765
2215,AGONIST,0.8888888888888888
2216,AGONIST,0.8888888888888888
2217,AGONIST,0.6
2218,AGONIST,0.7142857142857143
2219,AGONIST,1.0
2220,AGONIST,0.8571428571428571
2221,AGONIST,1.0
2222,AGONIST,0.9
2223,AGONIST,0.5555555555555556
2224,ANTAGONIST,0.4
2225,AGONIST,0.6666666666666666
2226,AGONIST,0.875
2227,ANTAGONIST,0.42857142857142855
2228,ANTAGONIST,0.4444444444444444
2229,ANTAGONIST,0.4
2230,AGONIST,0.7142857142857143
2231,AGONIST,0.7777777777777778
2232,AGONIST,0.75
2233,AGONIST,1.0
2236,AGONIST,0.7692307692307693
2237,AGONIST,0.7619047619047619
2238,AGONIST,0.9285714285714286
2239,ANTAGONIST,0.25
2240,AGONIST,0.7142857142857143
2241,AGONIST,1.0
2242,AGONIST,0.7777777777777778
2243,AGONIST,0.9285714285714286
2244,AGONIST,0.6363636363636364
2245,AGONIST,0.6666666666666666
2246,AGONIST,1.0
2247,AGONIST,1.0
2248,AGONIST,0.6666666666666666
2249,AGONIST,0.8181818181818182
2250,AGONIST,0.6
2251,AGONIST,0.6666666666666666
2252,AGONIST,0.9285714285714286
2253,AGONIST,0.8571428571428571
2254,AGONIST,0.6363636363636364
2255,AGONIST,0.7222222222222222
2256,AGONIST,0.5652173913043478
2257,AGONIST,0.8333333333333334
2258,AGONIST,0.9473684210526315
2259,AGONIST,0.75
2260,AGONIST,0.8
2261,AGONIST,0.6666666666666666
2262,AGONIST,1.0
2263,AGONIST,1.0
2264,AGONIST,0.5555555555555556
2265,AGONIST,0.8461538461538461
2266,AGONIST,0.875
2267,AGONIST,0.6
2268,AGONIST,0.8333333333333334
2269,AGONIST,0.75
2270,AGONIST,0.7142857142857143
2271,AGONIST,0.8
2272,AGONIST,0.6666666666666666
2273,AGONIST,0.625
2274,AGONIST,0.6
2275,AGONIST,1.0
2276,AGONIST,0.5714285714285714
2277,AGONIST,0.8333333333333334
2278,ANTAGONIST,0.5
2279,AGONIST,1.0
2280,ANTAGONIST,0.375
2281,AGONIST,0.75
2282,AGONIST,0.8333333333333334
2283,AGONIST,1.0
2284,AGONIST,0.75
2285,ANTAGONIST,0.5
2286,AGONIST,0.6
2287,AGONIST,0.7857142857142857
2288,AGONIST,0.8235294117647058
2289,AGONIST,0.7142857142857143
2290,AGONIST,0.7142857142857143
2291,AGONIST,0.6666666666666666
2292,ANTAGONIST,0.42857142857142855
2293,ANTAGONIST,0.2
2294,AGONIST,0.75
2295,AGONIST,0.7647058823529411
2296,AGONIST,0.8571428571428571
2297,AGONIST,0.7222222222222222
2298,AGONIST,0.6153846153846154
2299,AGONIST,1.0
2300,ANTAGONIST,0.25
2301,ANTAGONIST,0.25
2302,AGONIST,1.0
2303,AGONIST,0.625
2304,AGONIST,0.6666666666666666
2305,ANTAGONIST,0.4
2306,AGONIST,1.0
2307,AGONIST,0.8888888888888888
2308,AGONIST,0.6
2309,AGONIST,0.75
2310,ANTAGONIST,0.5
2311,ANTAGONIST,0.5
2312,ANTAGONIST,0.42857142857142855
2313,ANTAGONIST,0.25
2314,ANTAGONIST,0.42857142857142855
2315,AGONIST,0.875
2316,AGONIST,1.0
2317,AGONIST,0.6
2318,AGONIST,0.7272727272727273
2319,AGONIST,0.6666666666666666
2320,AGONIST,0.875
2321,AGONIST,1.0
2322,AGONIST,0.75
2323,AGONIST,0.5789473684210527
2324,ANTAGONIST,0.5
2325,AGONIST,0.6
2326,AGONIST,0.8666666666666667
2327,AGONIST,0.8235294117647058
2328,AGONIST,0.6666666666666666
2329,AGONIST,1.0
2330,ANTAGONIST,0.25
2331,AGONIST,0.875
2332,AGONIST,0.6666666666666666
2333,AGONIST,0.8333333333333334
2334,AGONIST,0.8333333333333334
2335,AGONIST,0.7
2336,AGONIST,0.8333333333333334
2337,AGONIST,1.0
2338,ANTAGONIST,0.3333333333333333
2339,ANTAGONIST,0.3333333333333333
2340,ANTAGONIST,0.3333333333333333
2341,AGONIST,0.6
2342,AGONIST,0.6875
2343,AGONIST,0.6
2344,AGONIST,0.8125
2345,ANTAGONIST,0.26666666666666666
2346,AGONIST,0.7222222222222222
2347,AGONIST,0.75
2348,AGONIST,0.8333333333333334
2349,AGONIST,1.0
2350,AGONIST,0.6842105263157895
2351,AGONIST,0.8666666666666667
2352,AGONIST,0.5714285714285714
2353,AGONIST,1.0
2354,AGONIST,0.7272727272727273
2355,ANTAGONIST,0.42857142857142855
2356,ANTAGONIST,0.375
2357,AGONIST,0.8
2358,ANTAGONIST,0.5
2359,AGONIST,0.8571428571428571
2360,AGONIST,1.0
2361,AGONIST,0.6153846153846154
2362,AGONIST,0.5882352941176471
2363,AGONIST,0.6470588235294118
2364,AGONIST,0.7142857142857143
2365,ANTAGONIST,0.3333333333333333
2366,ANTAGONIST,0.5
2367,AGONIST,0.8888888888888888
2368,ANTAGONIST,0.5
2369,ANTAGONIST,0.42857142857142855
2370,AGONIST,0.7142857142857143
2371,AGONIST,0.6666666666666666
2372,ANTAGONIST,0.1111111111111111
2373,AGONIST,0.8
2374,AGONIST,0.8333333333333334
2375,AGONIST,0.7142857142857143
2376,ANTAGONIST,0.2857142857142857
2377,ANTAGONIST,0.16666666666666666
2378,AGONIST,0.75
2379,ANTAGONIST,0.4
2380,AGONIST,0.5652173913043478
2381,AGONIST,0.9230769230769231
2382,ANTAGONIST,0.5
2383,ANTAGONIST,0.2222222222222222
2384,AGONIST,0.8888888888888888
2385,AGONIST,0.6666666666666666
2386,AGONIST,0.75
2387,AGONIST,1.0
2388,ANTAGONIST,0.5
2389,AGONIST,0.8
2390,AGONIST,0.6875
2391,AGONIST,0.6923076923076923
2392,AGONIST,0.6111111111111112
2393,AGONIST,0.8333333333333334
2394,AGONIST,0.7894736842105263
2395,AGONIST,0.8
2396,AGONIST,0.8421052631578947
2397,AGONIST,0.6190476190476191
2398,AGONIST,0.6956521739130435
2399,AGONIST,0.7647058823529411
2400,AGONIST,0.8571428571428571
2401,AGONIST,0.7777777777777778
2402,AGONIST,0.6
2403,AGONIST,0.625
2404,AGONIST,0.5454545454545454
2405,AGONIST,0.6428571428571429
2406,AGONIST,0.6875
2407,AGONIST,0.9444444444444444
2408,AGONIST,1.0
2409,AGONIST,0.9444444444444444
2410,AGONIST,0.9411764705882353
2411,AGONIST,0.6428571428571429
2412,AGONIST,0.9285714285714286
2413,AGONIST,0.6875
2414,AGONIST,0.8333333333333334
2415,AGONIST,0.9411764705882353
2416,AGONIST,0.8333333333333334
2417,AGONIST,0.8235294117647058
2418,AGONIST,0.8181818181818182
2419,AGONIST,0.6666666666666666
2420,ANTAGONIST,0.45454545454545453
2421,AGONIST,0.75
2422,AGONIST,0.8333333333333334
2423,AGONIST,0.7272727272727273
2424,AGONIST,1.0
2425,AGONIST,0.75
2426,AGONIST,0.9090909090909091
2427,AGONIST,0.8461538461538461
2428,AGONIST,0.6190476190476191
2429,AGONIST,0.7333333333333333
2430,AGONIST,0.75
2431,AGONIST,0.9047619047619048
2432,AGONIST,0.9230769230769231
2433,AGONIST,0.9411764705882353
2434,AGONIST,0.9285714285714286
2435,AGONIST,1.0
2436,AGONIST,0.9444444444444444
2437,AGONIST,1.0
2438,AGONIST,0.9375
2439,AGONIST,0.9166666666666666
2440,AGONIST,0.9545454545454546
2441,AGONIST,0.7777777777777778
2442,AGONIST,1.0
2443,AGONIST,0.9166666666666666
2444,AGONIST,0.8421052631578947
2445,AGONIST,0.7894736842105263
2446,AGONIST,0.6666666666666666
2447,AGONIST,0.9166666666666666
2448,AGONIST,0.9090909090909091
2449,AGONIST,0.8695652173913043
2450,AGONIST,0.8947368421052632
2451,AGONIST,1.0
2452,AGONIST,0.875
2453,AGONIST,0.6666666666666666
2454,AGONIST,0.8125
2455,AGONIST,0.875
2456,AGONIST,1.0
2457,AGONIST,1.0
2458,AGONIST,1.0
2459,AGONIST,0.7647058823529411
2460,AGONIST,0.7142857142857143
2461,AGONIST,1.0
2462,AGONIST,0.8
2463,AGONIST,0.6842105263157895
2464,AGONIST,0.6842105263157895
2465,AGONIST,0.7647058823529411
2466,AGONIST,0.9375
2467,AGONIST,0.9090909090909091
2468,AGONIST,0.7333333333333333
2469,AGONIST,0.6666666666666666
2470,AGONIST,0.5714285714285714
2471,AGONIST,0.8947368421052632
2472,AGONIST,0.6363636363636364
2473,AGONIST,0.8235294117647058
2474,AGONIST,0.8125
2475,AGONIST,0.8125
2476,AGONIST,0.6666666666666666
2477,AGONIST,0.7857142857142857
2478,AGONIST,0.5555555555555556
2479,ANTAGONIST,0.5
2480,ANTAGONIST,0.5
2481,ANTAGONIST,0.2857142857142857
2482,ANTAGONIST,0.5
2483,ANTAGONIST,0.46153846153846156
2484,AGONIST,0.5333333333333333
2485,ANTAGONIST,0.09090909090909091
2486,ANTAGONIST,0.3333333333333333
2487,AGONIST,0.6111111111111112
2488,ANTAGONIST,0.3333333333333333
2489,ANTAGONIST,0.2
2490,ANTAGONIST,0.3125
2491,ANTAGONIST,0.13333333333333333
2492,ANTAGONIST,0.5
2493,ANTAGONIST,0.2857142857142857
2494,ANTAGONIST,0.3076923076923077
2495,ANTAGONIST,0.25
2496,ANTAGONIST,0.2727272727272727
2497,ANTAGONIST,0.2857142857142857
2498,ANTAGONIST,0.08333333333333333
2499,ANTAGONIST,0.23529411764705882
2500,ANTAGONIST,0.18181818181818182
2501,ANTAGONIST,0.125
2502,AGONIST,0.8461538461538461
2503,AGONIST,0.7647058823529411
2504,AGONIST,0.7619047619047619
2505,AGONIST,0.8636363636363636
2506,AGONIST,0.65
2507,AGONIST,0.75
2509,AGONIST,1.0
2510,AGONIST,0.8
2511,AGONIST,0.8235294117647058
2512,ANTAGONIST,0.4666666666666667
2513,AGONIST,0.875
2514,AGONIST,0.8461538461538461
2515,ANTAGONIST,0.07692307692307693
2516,ANTAGONIST,0.07142857142857142
2517,ANTAGONIST,0.0
2518,ANTAGONIST,0.3333333333333333
2519,ANTAGONIST,0.1111111111111111
2520,ANTAGONIST,0.09090909090909091
2521,ANTAGONIST,0.0
2522,ANTAGONIST,0.0
2523,ANTAGONIST,0.0
2524,ANTAGONIST,0.0
2525,ANTAGONIST,0.0
2526,ANTAGONIST,0.0
2527,ANTAGONIST,0.0
2528,ANTAGONIST,0.0
2529,ANTAGONIST,0.0
2530,ANTAGONIST,0.36363636363636365
2531,ANTAGONIST,0.0
2532,ANTAGONIST,0.0
2533,ANTAGONIST,0.0
2534,ANTAGONIST,0.0
2535,ANTAGONIST,0.2727272727272727
2536,ANTAGONIST,0.2
2537,ANTAGONIST,0.125
2538,ANTAGONIST,0.0
2539,ANTAGONIST,0.25
2540,ANTAGONIST,0.18181818181818182
2541,ANTAGONIST,0.0
2542,ANTAGONIST,0.1111111111111111
2543,ANTAGONIST,0.0
2544,ANTAGONIST,0.0
2545,ANTAGONIST,0.09090909090909091
2546,ANTAGONIST,0.0
2547,ANTAGONIST,0.0
2548,ANTAGONIST,0.0
2549,ANTAGONIST,0.0
2550,ANTAGONIST,0.0
2551,ANTAGONIST,0.1111111111111111
2552,ANTAGONIST,0.0
2553,ANTAGONIST,0.0
2554,ANTAGONIST,0.0
2555,ANTAGONIST,0.25
2556,ANTAGONIST,0.0
2557,ANTAGONIST,0.0
2558,ANTAGONIST,0.07692307692307693
2559,ANTAGONIST,0.2727272727272727
2560,AGONIST,0.6363636363636364
2561,AGONIST,0.8333333333333334
2562,AGONIST,0.6
2563,ANTAGONIST,0.5
2564,AGONIST,0.7142857142857143
2565,AGONIST,0.8
2566,AGONIST,0.8333333333333334
2567,AGONIST,0.8181818181818182
2568,AGONIST,0.6
2569,AGONIST,0.8888888888888888
2570,AGONIST,1.0
2571,AGONIST,0.75
2572,AGONIST,0.6666666666666666
2573,AGONIST,0.6
2574,AGONIST,0.5833333333333334
2575,AGONIST,0.6153846153846154
2576,AGONIST,0.8571428571428571
2577,ANTAGONIST,0.45454545454545453
2578,AGONIST,0.6363636363636364
2579,ANTAGONIST,0.4
2580,AGONIST,0.6666666666666666
2581,AGONIST,0.8
2582,AGONIST,0.8095238095238095
2583,AGONIST,0.6818181818181818
2584,AGONIST,0.7142857142857143
2585,ANTAGONIST,0.5
2586,AGONIST,0.6
2587,AGONIST,0.8
2588,AGONIST,0.8888888888888888
2589,AGONIST,1.0
2590,AGONIST,1.0
2591,AGONIST,0.8571428571428571
2592,AGONIST,0.875
2593,AGONIST,0.6666666666666666
2594,AGONIST,0.6363636363636364
2595,AGONIST,0.7
2596,AGONIST,1.0
2597,AGONIST,0.6666666666666666
2598,AGONIST,1.0
2599,AGONIST,0.8636363636363636
2600,AGONIST,0.7333333333333333
2601,AGONIST,0.8181818181818182
2602,AGONIST,0.75
2603,AGONIST,0.7777777777777778
2604,AGONIST,0.8333333333333334
2605,AGONIST,0.6875
2606,AGONIST,0.8947368421052632
2607,AGONIST,0.8947368421052632
2608,AGONIST,0.8571428571428571
2609,AGONIST,0.8235294117647058
2610,AGONIST,0.8823529411764706
2611,AGONIST,0.8823529411764706
2612,AGONIST,0.7857142857142857
2613,AGONIST,0.7894736842105263
2614,AGONIST,0.9333333333333333
2615,AGONIST,0.9375
2617,AGONIST,0.75
2618,AGONIST,0.8333333333333334
2619,AGONIST,0.8125
2620,AGONIST,0.8
2621,AGONIST,0.9230769230769231
2622,AGONIST,0.8333333333333334
2623,AGONIST,1.0
2624,AGONIST,0.8888888888888888
2625,AGONIST,0.9090909090909091
2626,AGONIST,0.875
2627,AGONIST,0.8333333333333334
2628,AGONIST,0.8666666666666667
2629,AGONIST,0.9090909090909091
2630,AGONIST,0.75
2631,AGONIST,0.7647058823529411
2632,AGONIST,1.0
2633,AGONIST,0.7727272727272727
2634,AGONIST,0.7333333333333333
2635,AGONIST,0.8181818181818182
2636,AGONIST,0.875
2637,AGONIST,0.5555555555555556
2638,AGONIST,0.6111111111111112
2639,AGONIST,0.6923076923076923
2640,AGONIST,0.8666666666666667
2641,AGONIST,0.8571428571428571
2642,AGONIST,0.7368421052631579
2643,AGONIST,0.875
2644,AGONIST,0.7857142857142857
2645,AGONIST,0.7142857142857143
2646,AGONIST,0.9333333333333333
2647,AGONIST,1.0
2665,AGONIST,0.92
2666,AGONIST,0.9545454545454546
2667,AGONIST,1.0
2670,AGONIST,0.9166666666666666
2671,AGONIST,0.8235294117647058
2672,AGONIST,0.625
2674,AGONIST,0.7142857142857143
2675,AGONIST,0.8888888888888888
2676,AGONIST,1.0
2677,AGONIST,1.0
2678,AGONIST,1.0
2679,AGONIST,0.8333333333333334
2680,AGONIST,1.0
2681,AGONIST,1.0
2682,AGONIST,0.8571428571428571
2683,AGONIST,0.8461538461538461
